Year,Tm,Player,Age,G,Puntos,Rebotes,Asist,Robos,Bloqueos
2010,SAC,Andres Nocioni,30,75,1528,211,663,118,6
2010,LAL,Jordan Farmar,23,82,1901,272,628,45,3
2010,CHA,D.J. Augustin,22,80,2287,289,669,176,3
2010,NYK,Jared Jeffries,28,52,2060,130,263,25,18
2010,TOR,Amir Johnson,22,82,1549,281,395,196,14
2010,PHO,Goran Dragic,23,80,2288,246,687,146,27
2010,POR,Rudy Fernandez,24,62,2299,72,509,90,22
2010,GSW,Anthony Tolliver,24,44,1115,192,148,173,5
2010,WAS,Nick Young,24,74,1556,145,477,154,25
2010,HOU,Carl Landry,26,52,1683,52,572,123,17
2010,NOH,Darius Songaila,31,75,1271,234,588,93,9
2010,LAC,Al Thornton,26,51,1389,175,658,51,8
2010,POR,Steve Blake,29,51,2345,203,244,180,16
2010,TOR,Antoine Wright,25,67,1728,162,264,165,27
2010,MIN,Wayne Ellington,22,76,2174,156,568,194,16
2010,TOR,Sonny Weems,23,69,2325,242,277,187,4
2010,CLE,Zydrunas Ilgauskas,34,64,1839,234,583,88,3
2010,OKC,Serge Ibaka,20,73,1350,75,615,130,6
2010,MIA,Joel Anthony,27,80,1070,59,300,96,10
2010,MEM,Sam Young,24,80,1088,285,101,142,16
2010,DEN,Ty Lawson,22,65,2093,67,268,45,8
2010,ATL,Maurice Evans,31,79,1114,265,584,126,12
2010,POR,Jerryd Bayless,21,74,1111,188,363,200,9
2010,DAL,Erick Dampier,34,55,1491,95,363,28,22
2010,CLE,Shaquille O'Neal,37,53,1156,209,214,124,29
2010,LAC,Craig Smith,26,75,1654,190,567,186,9
2010,MIN,Ryan Hollins,25,73,2057,87,339,52,21
2010,IND,T.J. Ford,26,47,2034,126,176,90,17
2010,WAS,Gilbert Arenas,28,32,1977,264,536,160,30
2010,PHO,Louis Amundson,27,79,1898,183,621,121,14
2010,CHA,Tyson Chandler,27,51,2012,309,247,126,24
2010,SAS,Matt Bonner,29,65,1134,95,674,30,27
2010,LAC,DeAndre Jordan,21,70,1485,214,499,194,24
2010,MIL,John Salmons,30,30,1600,200,247,88,29
2010,TOR,Marco Belinelli,23,66,1311,232,612,197,4
2010,WAS,Earl Boykins,33,67,1887,146,293,163,17
2010,NJN,Trenton Hassell,30,52,2294,230,255,101,29
2010,ATL,Zaza Pachulia,25,78,1374,260,150,182,23
2010,ORL,Marcin Gortat,25,81,1986,161,460,50,5
2010,NYK,Toney Douglas,23,56,2314,254,523,107,13
2010,CLE,Daniel Gibson,23,56,1287,199,156,56,12
2010,SAC,Carl Landry,26,28,1160,239,666,80,22
2010,CLE,Jamario Moon,29,61,1032,102,191,176,27
2010,MIL,Kurt Thomas,37,70,1711,222,121,71,21
2010,NJN,Josh Boone,25,63,2043,125,125,154,23
2010,NJN,Jarvis Hayes,28,45,2360,194,290,53,10
2010,DAL,Drew Gooden,28,46,1728,70,231,96,4
2010,MIL,Hakim Warrick,27,48,2255,247,242,142,19
2010,PHI,Marreese Speights,22,62,2146,245,139,150,2
2010,CHA,Ronald Murray,30,46,2348,149,497,60,1
2010,PHO,Robin Lopez,21,51,2313,222,351,172,17
2010,CHA,Nazr Mohammed,32,58,1957,91,636,53,14
2010,PHI,Jason Kapono,28,57,1579,71,387,161,7
2010,NOH,Morris Peterson,32,46,2376,83,274,117,7
2010,NJN,Keyon Dooling,29,53,1420,144,431,94,26
2010,WAS,JaVale McGee,22,60,1185,88,601,103,13
2010,NOH,Devin Brown,31,39,1773,188,658,124,19
2010,UTA,Kyle Korver,28,52,1651,245,370,38,16
2010,SAC,Ime Udoka,32,69,2043,291,360,116,13
2010,BOS,Marquis Daniels,29,51,2341,137,403,84,16
2010,BOS,Glen Davis,24,54,1644,170,691,132,13
2010,DAL,Caron Butler,29,27,1475,129,613,184,17
2010,POR,Nicolas Batum,21,37,2289,136,599,106,23
2010,DET,Austin Daye,21,69,1816,129,528,180,9
2010,ORL,Ryan Anderson,21,63,1299,284,625,47,11
2010,NJN,Kris Humphries,24,44,2045,307,605,49,11
2010,OKC,Eric Maynor,22,55,2306,291,492,149,28
2010,HOU,David Andersen,29,63,2316,57,144,132,30
2010,BOS,Tony Allen,28,54,2075,276,691,33,12
2010,MEM,Hasheem Thabeet,22,68,1794,197,492,124,26
2010,MIN,Sasha Pavlovic,26,71,2309,270,435,132,12
2010,GSW,Ronny Turiaf,27,42,1789,299,544,186,17
2010,MEM,Marcus Williams,24,62,2289,53,574,43,17
2010,NOH,Julian Wright,22,68,2112,275,206,174,3
2010,IND,A.J. Price,23,56,1303,129,622,195,19
2010,DEN,Anthony Carter,34,54,1989,187,519,28,11
2010,HOU,Kevin Martin,26,24,1049,87,452,25,15
2010,PHI,Rodney Carney,25,68,2370,150,431,140,30
2010,MIL,Jerry Stackhouse,35,42,2396,207,674,136,7
2010,BOS,Eddie House,31,50,1809,230,628,28,12
2010,CHI,Jannero Pargo,30,63,1749,195,387,22,18
2010,DAL,Josh Howard,29,31,1317,81,100,109,30
2010,NYK,Larry Hughes,31,31,1575,56,653,165,14
2010,IND,Luther Head,27,47,1401,304,276,73,22
2010,CLE,Antawn Jamison,33,25,1167,184,542,146,2
2010,UTA,Ronnie Price,26,60,1585,93,436,181,10
2010,CHA,Stephen Graham,27,70,2054,50,105,93,15
2010,PHI,Allen Iverson,34,25,1702,104,515,33,3
2010,MEM,DeMarre Carroll,23,71,1166,182,697,61,4
2010,PHO,Leandro Barbosa,27,44,2178,248,363,137,6
2010,GSW,Chris Hunter,25,60,1320,240,417,92,2
2010,GSW,Reggie Williams,23,24,1812,99,515,107,29
2010,SAC,Kevin Martin,26,22,2333,165,126,44,24
2010,NJN,Rafer Alston,33,27,1708,147,396,97,25
2010,WAS,James Singleton,28,32,1000,118,590,150,7
2010,GSW,Andris Biedrins,23,33,1456,90,561,138,19
2010,LAC,Steve Blake,29,29,1240,197,249,148,6
2010,GSW,Devean George,32,45,1804,117,131,187,3
2010,DEN,Joey Graham,27,63,2066,180,371,67,23
2010,GSW,Vladimir Radmanovic,29,33,1434,281,229,123,21
2010,CHI,James Johnson,22,65,1630,262,162,133,2
2010,GSW,Anthony Randolph,20,33,1227,60,322,151,26
2010,CLE,Jawad Williams,26,54,2298,160,438,32,17
2010,DAL,Brendan Haywood,30,28,1937,94,652,35,30
2010,NYK,Bill Walker,22,27,1700,125,341,179,7
2010,NYK,Nate Robinson,25,30,2252,127,185,132,14
2010,LAC,Drew Gooden,28,24,1317,215,693,76,24
2010,ATL,Jeff Teague,21,71,1219,167,102,92,23
2010,POR,Marcus Camby,35,23,1839,251,660,193,15
2010,POR,Dante Cunningham,22,63,1720,211,626,99,27
2010,DAL,Rodrigue Beaubois,21,56,2153,181,305,128,17
2010,MIA,Daequan Cook,22,45,2198,299,676,102,3
2010,POR,Joel Przybilla,30,30,1407,140,201,113,1
2010,CHI,Ronald Murray,30,29,1170,125,168,175,23
2010,CHI,Tyrus Thomas,23,29,1192,141,566,169,1
2010,IND,Solomon Jones,25,52,1320,75,472,152,7
2010,WAS,Al Thornton,26,24,1676,202,239,56,9
2010,WAS,Shaun Livingston,24,26,1082,174,569,182,25
2010,DET,Kwame Brown,27,48,1432,258,564,174,30
2010,PHI,Jason Smith,23,56,1794,74,450,62,19
2010,MIA,Rafer Alston,33,25,2362,127,533,168,26
2010,SAC,Jon Brockman,22,52,1178,246,243,101,13
2010,WAS,Fabricio Oberto,34,57,1058,51,450,115,5
2010,ORL,Brandon Bass,24,50,1289,283,519,118,4
2010,DET,Chucky Atkins,35,40,1965,208,330,188,30
2010,NYK,Tracy McGrady,30,24,2234,308,669,166,1
2010,CHA,Theo Ratliff,36,28,2344,257,606,117,29
2010,WAS,DeShawn Stevenson,28,40,1044,124,415,78,22
2010,MIN,Darko Milicic,24,24,1053,139,119,185,17
2010,BOS,Shelden Williams,26,54,1246,53,419,39,15
2010,ATL,Joe Smith,34,64,1439,94,439,183,22
2010,MEM,Jamaal Tinsley,31,38,1577,264,309,185,13
2010,LAC,Sebastian Telfair,24,39,2259,68,475,54,26
2010,LAL,Josh Powell,27,63,1316,213,452,143,17
2010,SAC,Francisco Garcia,28,25,2250,91,547,134,29
2010,LAL,Sasha Vujacic,25,67,1817,51,299,94,10
2010,CHA,Tyrus Thomas,23,25,2337,194,384,92,30
2010,CHA,Derrick Brown,22,57,2139,172,557,135,28
2010,CHI,Hakim Warrick,27,28,1487,61,624,80,23
2010,NYK,Sergio Rodriguez,23,27,2316,137,192,177,3
2010,IND,Josh McRoberts,22,42,2392,261,189,112,10
2010,SAC,Sergio Rodriguez,23,39,1859,67,291,154,28
2010,IND,Tyler Hansbrough,24,29,2316,270,386,113,5
2010,MIA,James Jones,29,36,2056,180,327,182,20
2010,POR,Greg Oden,22,21,2005,188,288,38,27
2010,LAC,Ricky Davis,30,36,2205,294,125,164,14
2010,LAC,Travis Outlaw,25,23,1867,221,209,63,18
2010,MIL,Michael Redd,30,18,1516,249,440,60,12
2010,MIL,Jodie Meeks,22,41,1787,196,228,184,21
2010,DAL,Eduardo Najera,33,33,1953,100,397,111,2
2010,BOS,Brian Scalabrine,31,52,2104,81,121,49,28
2010,LAC,Mardy Collins,25,43,1514,264,669,47,1
2010,MEM,Darrell Arthur,21,32,2149,229,318,123,22
2010,DEN,Malik Allen,31,51,1043,181,649,155,24
2010,MIN,Oleksiy Pecherov,24,44,1572,219,213,78,29
2010,DET,Chris Wilcox,27,34,1019,148,494,39,17
2010,DEN,Johan Petro,24,36,1101,53,661,146,1
2010,TOR,Rasho Nesterovic,33,42,1420,124,527,150,5
2010,MIN,Nathan Jawai,23,39,1713,161,663,25,15
2010,UTA,Kyrylo Fesenko,23,49,1130,262,125,192,21
2010,ORL,Anthony Johnson,35,31,2051,214,241,92,2
2010,GSW,Mikki Moore,34,23,2022,177,545,188,13
2010,POR,Jeff Ayres,22,39,1888,295,682,91,11
2010,DET,DaJuan Summers,22,44,1822,174,190,88,4
2010,SAS,Michael Finley,36,25,1392,278,651,141,22
2010,NJN,Bobby Simmons,29,23,1870,56,256,163,14
2010,PHO,Earl Clark,22,51,2297,98,152,172,22
2010,BOS,Nate Robinson,25,26,1301,267,244,57,11
2010,HOU,Jordan Hill,22,23,1357,218,199,155,2
2010,NYK,Eddie House,31,18,2048,310,144,78,17
2010,UTA,Eric Maynor,22,26,1455,313,631,28,3
2010,LAC,Steve Novak,26,54,1949,72,614,163,21
2010,MIA,Jamaal Magloire,31,36,1092,235,485,51,13
2010,CHA,Gerald Henderson,22,43,1572,62,646,71,6
2010,LAL,Didier Ilunga-Mbenga,29,49,1281,243,260,178,4
2010,HOU,Jared Jeffries,28,18,1305,88,519,147,17
2010,SAC,Sean May,25,37,1071,137,397,122,26
2010,NOH,Bobby Brown,25,22,2385,262,589,176,9
2010,OKC,Etan Thomas,31,23,2249,306,566,137,27
2010,SAS,Malik Hairston,22,47,1108,170,693,106,2
2010,DAL,Kris Humphries,24,25,1857,62,498,126,18
2010,BOS,Michael Finley,36,21,1462,273,369,99,17
2010,MIL,Dan Gadzuric,31,32,1096,219,112,53,28
2010,SAC,Kenny Thomas,32,26,2252,253,509,74,12
2010,TOR,Reggie Evans,29,28,1546,305,216,179,11
2010,HOU,Jermaine Taylor,23,31,1455,238,230,154,14
2010,DAL,Quinton Ross,28,27,2207,212,179,130,16
2010,GSW,Stephen Jackson,31,9,1262,276,370,76,9
2010,CHA,Larry Hughes,31,14,1996,259,199,60,3
2010,NYK,Jonathan Bender,29,25,2359,54,644,103,10
2010,DAL,Tim Thomas,32,18,1083,224,269,21,24
2010,GSW,Cartier Martin,25,10,1515,190,458,127,4
2010,LAL,Luke Walton,29,29,2269,229,257,110,14
2010,DAL,DeShawn Stevenson,28,24,2356,51,163,86,21
2010,MIN,Brian Cardinal,32,29,1011,264,500,23,10
2010,OKC,Kevin Ollie,37,25,1187,173,447,76,24
2010,CHA,DeSagana Diop,28,27,1190,71,669,196,5
2010,PHO,Jarron Collins,31,34,2290,157,362,132,10
2010,NOH,Aaron Gray,25,24,1948,102,560,140,10
2010,WAS,Quinton Ross,28,25,1686,289,682,176,15
2010,IND,Jeff Foster,33,16,1674,97,491,75,14
2010,NYK,Jordan Hill,22,24,1870,250,588,43,12
2010,TOR,Marcus Banks,28,22,1520,186,302,47,16
2010,LAL,Adam Morrison,25,31,2204,269,540,189,28
2010,MEM,Hamed Haddadi,24,36,2156,126,129,65,8
2010,WAS,Dominic McGuire,24,41,2312,121,558,34,3
2010,NOH,Hilton Armstrong,25,18,2033,275,563,178,23
2010,CLE,Leon Powe,26,20,2187,240,199,113,7
2010,PHI,Royal Ivey,28,26,1554,181,656,70,6
2010,PHI,Jodie Meeks,22,19,1771,55,271,160,23
2010,NYK,Earl Barron,28,7,1428,99,251,87,1
2010,POR,Travis Outlaw,25,11,1079,69,468,90,22
2010,GSW,Kelenna Azubuike,26,9,1924,105,121,140,11
2010,NJN,Sean Williams,23,20,1971,52,345,178,29
2010,CHI,Chris Richard,25,18,1332,256,266,191,8
2010,NJN,Chris Quinn,26,25,2128,96,691,20,29
2010,UTA,Sundiata Gaines,23,32,1627,270,610,188,3
2010,DAL,James Singleton,28,25,1518,183,657,20,6
2010,NJN,Eduardo Najera,33,13,1070,198,590,141,11
2010,SAS,Garrett Temple,23,13,1897,281,188,180,2
2010,LAC,Bobby Brown,25,23,1404,282,436,35,6
2010,SAS,Theo Ratliff,36,21,1416,122,339,60,3
2010,WAS,Alonzo Gee,22,11,1286,126,574,48,8
2010,UTA,Kosta Koufos,20,36,2264,312,538,125,9
2010,SAS,Ian Mahinmi,23,26,1515,142,320,121,1
2010,MEM,Steven Hunter,28,21,1555,240,290,110,23
2010,CHA,Raja Bell,33,5,1660,251,364,103,25
2010,OKC,Kyle Weaver,23,12,1875,157,574,140,15
2010,ATL,Mario West,25,39,2350,243,176,122,7
2010,NYK,J.R. Giddens,24,11,1011,146,591,175,29
2010,CHI,Acie Law,25,12,1589,88,231,82,7
2010,NJN,Tony Battie,33,15,1520,133,184,169,29
2010,CHA,Vladimir Radmanovic,29,8,1941,154,567,126,9
2010,OKC,Shaun Livingston,24,10,2293,255,695,150,19
2010,ATL,Randolph Morris,24,28,1338,100,617,144,7
2010,LAC,Brian Skinner,33,16,1961,156,154,151,5
2010,CHI,Lindsey Hunter,39,13,1852,141,291,134,12
2010,DAL,Matt Carroll,29,25,1926,311,352,148,11
2010,HOU,Garrett Temple,23,9,1950,108,551,159,25
2010,CLE,Danny Green,22,20,1808,75,159,22,5
2010,ATL,Jason Collins,31,24,2246,274,249,53,17
2010,CLE,Darnell Jackson,24,27,2296,53,279,118,30
2010,WAS,Cartier Martin,25,8,1017,254,193,178,24
2010,GSW,Coby Karl,26,4,1636,163,569,181,4
2010,NYK,Marcus Landry,24,17,1694,138,469,119,25
2010,TOR,Pops Mensah-Bonsu,26,16,1318,143,651,143,23
2010,OKC,D.J. White,23,12,2301,239,448,29,16
2010,BOS,J.R. Giddens,24,21,1858,266,570,192,28
2010,MIL,Roko Ukic,25,13,1761,142,437,37,22
2010,CHI,Devin Brown,31,11,1969,62,147,70,10
2010,DEN,Renaldo Balkman,25,13,1651,91,261,144,25
2010,WAS,Josh Howard,29,4,1969,261,313,146,16
2010,MIL,Royal Ivey,28,18,1814,110,274,37,15
2010,HOU,Mike Harris,26,8,1649,291,674,172,5
2010,MEM,Ronnie Brewer,24,5,2355,169,525,57,5
2010,CLE,Sebastian Telfair,24,4,1631,269,240,80,25
2010,NOH,Sean Marks,34,14,2382,142,232,187,25
2010,UTA,Othyus Jeffers,24,14,1417,53,305,23,12
2010,PHO,Alando Tucker,25,11,2233,170,387,32,1
2010,NYK,Darko Milicic,24,8,2134,111,237,198,7
2010,BOS,Lester Hudson,25,16,1668,247,642,174,28
2010,MEM,Allen Iverson,34,3,1095,163,647,143,26
2010,SAC,Dominic McGuire,24,10,1316,70,584,129,17
2010,GSW,Acie Law,25,5,1194,179,685,25,13
2010,SAC,Desmond Mason,32,5,2075,234,677,34,3
2010,MIL,Francisco Elson,33,11,1864,297,691,194,24
2010,NYK,Eddy Curry,27,7,2399,247,182,99,4
2010,MEM,Lester Hudson,25,9,1323,129,314,163,13
2010,OKC,Mike Wilks,30,4,2168,153,230,21,21
2010,MIL,Primoz Brezec,30,14,2045,268,301,46,13
2010,LAC,Kareem Rush,29,7,1393,262,377,48,10
2010,SAC,Hilton Armstrong,25,6,2103,100,663,76,28
2010,OKC,Byron Mullens,20,13,2113,122,364,177,7
2010,HOU,Joey Dorsey,26,7,1615,308,566,109,25
2010,SAC,Joey Dorsey,26,8,1185,95,329,26,6
2010,TOR,Patrick O'Bryant,23,11,2236,269,162,54,25
2010,CHI,Aaron Gray,25,8,2076,313,318,179,19
2010,MIA,Shavlik Randolph,26,3,1345,129,142,176,29
2010,HOU,Tracy McGrady,30,6,1899,112,315,175,4
2010,WAS,Mike James,34,4,2055,286,570,154,5
2010,SAS,Marcus Haislip,29,10,1003,179,316,39,8
2010,MIA,Yakhouba Diawara,27,6,2259,263,449,25,3
2010,HOU,Brian Cook,29,15,1331,225,312,87,12
2010,HOU,Hilton Armstrong,25,9,2185,121,272,47,14
2010,WAS,Cedric Jackson,23,4,2188,311,258,34,19
2010,POR,Patrick Mills,21,10,1163,244,660,115,15
2010,HOU,Will Conroy,27,5,1433,235,689,177,20
2010,PHI,Primoz Brezec,30,7,1973,118,603,49,26
2010,ATL,Othello Hunter,23,7,1359,163,181,133,3
2010,CHA,Acie Law,25,9,1468,79,350,36,11
2010,PHO,Taylor Griffin,23,8,2131,168,419,32,29
2010,CHA,Alexis Ajinca,21,6,1197,271,237,38,22
2010,BOS,Bill Walker,22,8,1959,210,149,89,12
2010,CHI,Joe Alexander,23,8,1643,249,277,72,18
2010,POR,Travis Diener,27,5,1623,50,241,139,24
2010,SAS,Cedric Jackson,23,3,2093,138,546,52,13
2010,IND,Travis Diener,27,4,1796,247,694,23,19
2010,MIN,Alando Tucker,25,4,1717,171,531,107,11
2010,GSW,Raja Bell,33,1,2172,241,486,123,6
2010,SAC,Garrett Temple,23,5,1253,206,525,197,19
2010,BOS,Oliver Lafayette,25,1,1101,298,399,46,11
2010,NOH,Jason Hart,31,4,2161,252,694,31,18
2010,OKC,Antonio Anderson,24,1,1513,303,396,92,19
2010,WAS,Mike Harris,26,5,1179,257,356,82,16
2010,HOU,Pops Mensah-Bonsu,26,4,1697,208,130,86,22
2010,CLE,Cedric Jackson,23,5,1571,139,561,92,13
2010,MIL,Darnell Jackson,24,1,2054,251,227,109,21
2010,OKC,Ryan Bowen,34,1,1357,198,485,71,14
2010,WAS,Paul Davis,25,2,1949,214,177,78,12
2010,PHO,Dwayne Jones,26,2,1993,120,401,169,13
2010,POR,Shavlik Randolph,26,3,1683,270,196,140,26
2010,CLE,Coby Karl,26,3,1019,273,478,104,10
2010,MEM,Trey Gilder,25,2,2247,195,124,95,25
2010,MIN,Jason Hart,31,1,1676,153,515,49,4
2010,POR,Anthony Tolliver,24,2,1650,103,273,78,6
2010,PHI,Francisco Elson,33,1,1096,132,252,84,18
2010,BOS,Marcus Landry,24,1,1881,304,279,60,5
2011,GSW,Monta Ellis,25,80,1164,272,458,128,11
2011,POR,LaMarcus Aldridge,25,81,1532,274,673,55,12
2011,CHI,Luol Deng,25,82,1686,192,266,62,18
2011,GSW,Dorell Wright,25,82,1066,294,403,80,4
2011,LAC,Blake Griffin,21,82,2058,135,199,75,26
2011,MIA,LeBron James,26,79,1703,311,100,133,5
2011,OKC,Kevin Durant,22,78,1174,92,101,173,21
2011,LAL,Pau Gasol,30,82,1538,285,599,95,26
2011,CHI,Derrick Rose,22,81,1698,105,261,150,27
2011,UTA,Al Jefferson,26,82,2085,56,403,20,7
2011,ORL,Dwight Howard,25,78,2089,242,650,46,1
2011,PHI,Jrue Holiday,20,82,2126,90,338,53,13
2011,BOS,Ray Allen,35,80,2290,121,448,92,14
2011,NJN,Brook Lopez,22,82,1835,150,334,52,13
2011,NOH,Chris Paul,25,80,1884,143,401,66,25
2011,MEM,Mike Conley,23,81,2046,190,421,131,18
2011,NYK,Amar'e Stoudemire,28,78,1689,146,583,129,16
2011,TOR,DeMar DeRozan,21,82,1336,135,532,58,13
2011,OKC,Russell Westbrook,22,82,1243,137,117,33,26
2011,MIA,Dwyane Wade,29,76,1520,206,557,126,21
2011,PHI,Elton Brand,31,81,2386,139,506,111,25
2011,MIA,Chris Bosh,26,77,1110,230,592,71,14
2011,LAL,Kobe Bryant,32,82,1877,85,394,135,22
2011,CHA,Boris Diaw,28,82,1452,171,391,171,15
2011,BOS,Paul Pierce,33,80,1712,184,116,127,9
2011,IND,Danny Granger,27,79,1561,274,147,134,20
2011,POR,Wesley Matthews,24,82,1087,62,468,39,14
2011,CHA,D.J. Augustin,23,82,1182,55,579,66,24
2011,SAC,Beno Udrih,28,79,1430,253,671,123,22
2011,MEM,Zach Randolph,29,75,1307,155,397,196,1
2011,ATL,Al Horford,24,77,2069,287,456,78,21
2011,DAL,Jason Kidd,37,80,1480,308,685,179,30
2011,POR,Andre Miller,34,81,2038,175,626,124,8
2011,ATL,Josh Smith,25,77,1755,235,688,39,6
2011,LAL,Lamar Odom,31,82,1538,193,406,187,26
2011,GSW,David Lee,27,73,2283,126,283,50,30
2011,MIN,Kevin Love,22,73,1907,112,697,126,17
2011,WAS,John Wall,20,69,1110,66,532,81,29
2011,UTA,Paul Millsap,25,76,1642,185,392,128,15
2011,HOU,Kevin Martin,27,80,1707,227,138,102,2
2011,NOH,Trevor Ariza,25,75,1027,152,180,161,6
2011,MEM,Marc Gasol,26,81,2314,204,622,147,4
2011,DAL,Jason Terry,33,82,1496,164,381,44,4
2011,HOU,Kyle Lowry,24,75,2335,313,365,102,24
2011,DET,Tayshaun Prince,30,78,2302,244,567,124,25
2011,ATL,Joe Johnson,29,72,1116,198,265,140,7
2011,MIL,John Salmons,31,73,1823,268,245,95,27
2011,NYK,Landry Fields,22,82,1019,176,353,122,7
2011,PHO,Channing Frye,27,77,2190,220,333,20,4
2011,SAS,Tony Parker,28,78,1097,54,283,145,4
2011,BOS,Rajon Rondo,24,68,1787,299,229,168,2
2011,POR,Nicolas Batum,22,80,2234,111,338,85,27
2011,DAL,Dirk Nowitzki,32,73,1507,286,291,112,28
2011,PHO,Steve Nash,36,75,1659,288,624,72,13
2011,GSW,Stephen Curry,22,74,1719,222,219,172,19
2011,PHI,Andre Iguodala,27,67,1849,292,401,100,1
2011,SAS,Richard Jefferson,30,81,1227,56,390,41,7
2011,NOH,David West,30,70,1760,146,642,32,14
2011,SAS,Manu Ginobili,33,80,1420,175,347,158,8
2011,HOU,Luis Scola,30,74,2380,231,643,125,7
2011,LAL,Metta World Peace,31,82,1893,92,152,190,4
2011,PHO,Grant Hill,38,80,1854,70,233,129,13
2011,CHA,Stephen Jackson,32,67,2295,237,565,165,20
2011,MIN,Michael Beasley,22,73,1528,65,631,158,2
2011,IND,Darren Collison,23,79,1246,79,430,110,11
2011,NJN,Travis Outlaw,26,82,1043,116,419,49,3
2011,TOR,Andrea Bargnani,25,66,2049,201,676,99,27
2011,DEN,Arron Afflalo,25,69,1146,105,493,54,11
2011,ORL,Jameer Nelson,28,76,1936,309,620,70,13
2011,SAC,DeMarcus Cousins,20,81,2201,229,137,167,30
2011,BOS,Glen Davis,25,78,2269,279,108,120,1
2011,MIL,Andrew Bogut,26,65,1534,57,453,164,16
2011,ATL,Jamal Crawford,30,76,1211,169,352,166,16
2011,LAL,Derek Fisher,36,82,2164,138,269,93,8
2011,DEN,Nene Hilario,28,75,1858,248,694,197,11
2011,NOH,Emeka Okafor,28,72,1274,182,284,137,25
2011,CLE,J.J. Hickson,22,80,1764,253,207,30,10
2011,DAL,Shawn Marion,32,80,1038,124,377,173,7
2011,IND,Roy Hibbert,24,81,2206,311,104,35,26
2011,DET,Greg Monroe,20,80,2037,133,331,71,21
2011,BOS,Kevin Garnett,34,71,1296,82,324,151,27
2011,OKC,Serge Ibaka,21,82,2017,94,622,54,9
2011,WAS,JaVale McGee,23,79,2190,104,290,97,4
2011,OKC,James Harden,21,82,1104,189,172,43,29
2011,DET,Rodney Stuckey,24,70,1577,209,603,20,19
2011,WAS,Andray Blatche,24,64,1227,125,493,175,16
2011,MIL,Brandon Jennings,21,63,1191,302,182,150,29
2011,MIN,Luke Ridnour,29,71,1078,91,389,154,27
2011,SAS,Tim Duncan,34,76,1847,193,575,55,10
2011,MEM,Rudy Gay,24,54,1508,264,455,53,27
2011,SAS,George Hill,24,76,2202,123,222,29,29
2011,PHO,Jared Dudley,25,82,1232,245,280,180,19
2011,PHI,Thaddeus Young,22,82,1453,190,114,137,22
2011,CLE,Ramon Sessions,24,81,2169,199,640,36,27
2011,DET,Ben Gordon,27,82,1987,248,628,125,29
2011,LAC,Eric Gordon,22,56,1094,242,184,150,9
2011,SAC,Tyreke Evans,21,57,1384,209,570,82,23
2011,DEN,Ty Lawson,23,80,1221,73,582,69,2
2011,TOR,Jose Calderon,29,68,1740,198,379,186,2
2011,UTA,Raja Bell,34,68,2201,127,258,53,18
2011,LAC,Ryan Gomes,28,76,1453,76,590,198,20
2011,MIL,Luc Mbah a Moute,24,79,1945,81,503,55,16
2011,CLE,Anthony Parker,35,72,1844,53,609,194,25
2011,HOU,Chuck Hayes,27,74,2351,238,173,87,27
2011,NYK,Raymond Felton,26,54,2094,294,246,142,10
2011,MIN,Wesley Johnson,23,79,1205,87,541,121,17
2011,PHI,Jodie Meeks,23,74,1203,132,584,187,5
2011,NJN,Kris Humphries,25,74,1302,293,178,54,5
2011,DAL,Tyson Chandler,28,74,1905,185,415,118,4
2011,OKC,Thabo Sefolosha,26,79,1975,241,554,20,17
2011,LAC,DeAndre Jordan,22,80,1503,252,633,186,2
2011,WAS,Nick Young,25,64,1809,272,373,107,15
2011,UTA,Deron Williams,26,53,1573,293,264,23,23
2011,UTA,Andrei Kirilenko,29,64,1693,144,142,145,30
2011,ORL,Brandon Bass,25,76,2310,312,694,122,13
2011,NYK,Toney Douglas,24,81,2157,159,568,148,28
2011,UTA,C.J. Miles,23,78,1945,123,295,53,17
2011,DEN,J.R. Smith,25,79,1397,50,247,126,11
2011,NOH,Marco Belinelli,24,80,1565,306,203,144,20
2011,SAC,Samuel Dalembert,29,80,1459,234,641,188,17
2011,ORL,Jason Richardson,30,55,1250,96,166,86,24
2011,ORL,Hedo Turkoglu,31,56,1409,65,525,199,23
2011,CHI,Carlos Boozer,29,59,1621,154,246,93,9
2011,CHA,Gerald Wallace,28,48,1608,212,280,176,29
2011,MEM,O.J. Mayo,23,71,1375,185,145,44,28
2011,CLE,Daniel Gibson,24,67,1868,271,573,20,10
2011,ATL,Marvin Williams,24,65,2069,252,641,135,12
2011,NJN,Anthony Morrow,25,58,1550,60,299,185,2
2011,TOR,Amir Johnson,23,72,2051,310,234,195,6
2011,CLE,Antawn Jamison,34,56,1903,114,381,191,8
2011,LAC,Eric Bledsoe,21,81,2250,308,259,181,15
2011,POR,Rudy Fernandez,25,78,1556,80,116,103,27
2011,HOU,Shane Battier,32,59,2005,190,662,154,20
2011,OKC,Jeff Green,24,49,1082,87,148,115,16
2011,PHI,Evan Turner,22,78,1330,164,307,94,8
2011,NJN,Jordan Farmar,24,73,1080,273,694,184,19
2011,CHI,Ronnie Brewer,25,81,1786,154,476,162,11
2011,DEN,Carmelo Anthony,26,50,1723,59,487,180,9
2011,NYK,Wilson Chandler,23,51,1656,101,163,70,1
2011,MIL,Keyon Dooling,30,80,1412,270,531,191,11
2011,IND,Brandon Rush,25,67,2209,307,304,22,7
2011,SAC,Jason Thompson,24,75,2210,181,201,82,27
2011,PHI,Louis Williams,24,75,1374,121,488,50,20
